[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
7.3_positions.xlsx,ShoulderRight y (mm),-0.46,0.38,1673.91,2507.29
7.3_positions.xlsx,ShoulderRight z (mm),-1.67,0.07,1811.92,39.0
7.3_positions.xlsx,ElbowRight x (mm),-0.53,0.46,672.44,1203.26
7.3_positions.xlsx,ElbowRight y (mm),-1.16,0.61,670.67,714.9
7.3_positions.xlsx,ElbowRight z (mm),-1.79,0.12,2305.58,237.17
7.3_positions.xlsx,WristRight x (mm),-0.78,0.74,63.77,1270.49
7.3_positions.xlsx,WristRight y (mm),-0.63,0.68,62.0,2569.22
7.3_positions.xlsx,WristRight z (mm),-1.97,0.09,1634.98,180.55
7.3_positions.xlsx,HandRight x (mm),-0.66,0.51,60.23,1063.47
7.3_positions.xlsx,HandRight y (mm),-0.86,0.71,1111.25,1072.32
7.3_positions.xlsx,HandRight z (mm),-1.97,0.17,2505.52,109.78
7.3_positions.xlsx,HipLeft x (mm),-0.24,0.61,872.38,1305.88
7.3_positions.xlsx,HipLeft y (mm),-0.32,0.31,1633.22,2491.37
7.3_positions.xlsx,HipLeft z (mm),-1.93,0.01,1803.08,461.88
7.3_positions.xlsx,KneeLeft x (mm),-0.33,0.59,805.14,1443.89
7.3_positions.xlsx,KneeLeft y (mm),-1.23,1.26,967.93,1010.39
7.3_positions.xlsx,KneeLeft z (mm),-2.94,0.15,1507.59,200.01
7.3_positions.xlsx,AnkleLeft x (mm),-0.49,1.13,263.71,1507.59
7.3_positions.xlsx,AnkleLeft y (mm),-1.98,1.87,806.91,265.48
7.3_positions.xlsx,AnkleLeft z (mm),-4.22,0.41,1636.75,971.47
7.3_positions.xlsx,FootLeft x (mm),-2.59,1.53,205.32,1496.97
7.3_positions.xlsx,FootLeft y (mm),-5.15,4.67,944.92,890.07
7.3_positions.xlsx,FootLeft z (mm),-6.83,3.32,1504.05,169.93
7.3_positions.xlsx,HipRight x (mm),-0.32,0.52,737.91,1293.49
7.3_positions.xlsx,HipRight y (mm),-0.84,0.45,1640.29,1840.23
7.3_positions.xlsx,HipRight z (mm),-2.22,0.04,1808.38,39.0
7.3_positions.xlsx,KneeRight x (mm),-0.21,0.5,801.6,1911.01
7.3_positions.xlsx,KneeRight y (mm),-1.14,2.49,1790.69,1737.61
7.3_positions.xlsx,KneeRight z (mm),-3.24,0.08,1735.84,3508.76
7.3_positions.xlsx,AnkleRight x (mm),-0.37,0.82,2248.96,2086.18
7.3_positions.xlsx,AnkleRight y (mm),-1.65,1.88,58.46,1808.38
7.3_positions.xlsx,AnkleRight z (mm),-4.31,0.41,2098.56,109.78
7.3_positions.xlsx,FootRight x (mm),-0.94,0.93,606.97,2031.33
7.3_positions.xlsx,FootRight y (mm),-2.23,2.42,606.97,1703.99
7.3_positions.xlsx,FootRight z (mm),-6.41,4.07,1845.54,1801.31
7.3_positions.xlsx,SpineShoulder x (mm),-0.2,0.51,674.21,1208.56
7.3_positions.xlsx,SpineShoulder y (mm),-0.55,0.4,1642.06,1426.2
7.3_positions.xlsx,SpineShoulder z (mm),-1.84,0.07,1640.29,39.0
7.3_positions.xlsx,HandTipLeft x (mm),-1.59,1.92,713.14,668.9
7.3_positions.xlsx,HandTipLeft y (mm),-1.12,0.89,670.67,879.46
7.3_positions.xlsx,HandTipLeft z (mm),-2.25,0.7,2105.64,711.37
7.3_positions.xlsx,ThumbLeft x (mm),-0.45,0.91,1307.65,1265.18
7.3_positions.xlsx,ThumbLeft y (mm),-1.74,1.33,815.76,277.87
7.3_positions.xlsx,ThumbLeft z (mm),-2.19,0.77,1976.48,437.11
7.3_positions.xlsx,HandTipRight x (mm),-0.91,1.37,629.97,675.98
7.3_positions.xlsx,HandTipRight y (mm),-0.47,0.73,265.48,675.98
7.3_positions.xlsx,HandTipRight z (mm),-2.1,0.69,1573.06,683.06
7.3_positions.xlsx,ThumbRight x (mm),-0.86,1.13,2811.63,1436.81
7.3_positions.xlsx,ThumbRight y (mm),-1.19,1.41,2305.58,3576.0
7.3_positions.xlsx,ThumbRight z (mm),-2.19,0.87,1491.66,571.58
7.4_positions.xlsx,SpineBase x (mm),-0.3,0.69,2408.97,975.96
7.4_positions.xlsx,SpineBase y (mm),-0.57,0.52,1240.27,1038.6
7.4_positions.xlsx,SpineBase z (mm),-2.02,0.04,1239.02,105.39
7.4_positions.xlsx,SpineMid x (mm),-0.26,0.56,2408.97,1038.6
7.4_positions.xlsx,SpineMid y (mm),-0.49,0.5,1240.27,1047.36
7.4_positions.xlsx,SpineMid z (mm),-1.97,0.0,1237.76,159.25
7.4_positions.xlsx,Neck x (mm),-0.28,0.54,2471.6,869.49
7.4_positions.xlsx,Neck y (mm),-0.41,0.54,1305.41,1043.61
7.4_positions.xlsx,Neck z (mm),-2.11,0.01,1237.76,121.67
7.4_positions.xlsx,Head x (mm),-0.19,0.51,2525.46,1009.79
7.4_positions.xlsx,Head y (mm),-0.51,0.56,1245.28,1037.34
7.4_positions.xlsx,Head z (mm),-2.19,0.09,1237.76,2526.72
7.4_positions.xlsx,ShoulderLeft x (mm),-0.26,0.51,2408.97,977.22
7.4_positions.xlsx,ShoulderLeft y (mm),-0.36,0.53,1315.43,1042.35
7.4_positions.xlsx,ShoulderLeft z (mm),-1.9,0.0,1439.44,116.66
7.4_positions.xlsx,ElbowLeft x (mm),-0.24,0.63,2239.86,1037.34
7.4_positions.xlsx,ElbowLeft y (mm),-0.58,0.59,1337.97,1167.62
7.4_positions.xlsx,ElbowLeft z (mm),-2.19,0.03,1440.69,137.96
7.4_positions.xlsx,WristLeft x (mm),-0.33,0.67,2160.95,1540.9
7.4_positions.xlsx,WristLeft y (mm),-0.68,0.72,542.56,602.68
7.4_positions.xlsx,WristLeft z (mm),-2.24,0.01,1538.39,249.44
7.4_positions.xlsx,HandLeft x (mm),-0.46,0.69,2044.45,1636.1
7.4_positions.xlsx,HandLeft y (mm),-0.37,0.49,1351.75,1550.92
7.4_positions.xlsx,HandLeft z (mm),-2.38,0.27,1539.65,109.15
7.4_positions.xlsx,ShoulderRight x (mm),-0.26,0.5,2406.46,934.63
7.4_positions.xlsx,ShoulderRight y (mm),-0.5,0.6,1245.28,1038.6
7.4_positions.xlsx,ShoulderRight z (mm),-2.01,0.01,1239.02,159.25
7.4_positions.xlsx,ElbowRight x (mm),-0.33,0.51,2337.57,908.32
7.4_positions.xlsx,ElbowRight y (mm),-0.44,0.72,1743.82,1104.98
7.4_positions.xlsx,ElbowRight z (mm),-2.33,0.04,1236.51,106.64
7.4_positions.xlsx,WristRight x (mm),-0.45,0.44,106.64,1023.56
7.4_positions.xlsx,WristRight y (mm),-0.79,0.86,808.11,1038.6
7.4_positions.xlsx,WristRight z (mm),-2.52,0.09,1235.26,49.02
7.4_positions.xlsx,HandRight x (mm),-0.57,0.56,201.84,773.04
7.4_positions.xlsx,HandRight y (mm),-0.53,0.79,806.86,1039.85
7.4_positions.xlsx,HandRight z (mm),-2.63,0.33,1236.51,239.42
7.4_positions.xlsx,HipLeft x (mm),-0.3,0.74,2406.46,975.96
7.4_positions.xlsx,HipLeft y (mm),-0.41,0.58,1805.2,1013.54
7.4_positions.xlsx,HipLeft z (mm),-2.25,0.04,1240.27,105.39
7.4_positions.xlsx,KneeLeft x (mm),-0.19,0.82,2403.96,1038.6
7.4_positions.xlsx,KneeLeft y (mm),-1.23,1.28,907.07,1135.05
7.4_positions.xlsx,KneeLeft z (mm),-3.85,0.0,1131.29,434.83
7.4_positions.xlsx,AnkleLeft x (mm),-0.49,0.83,2133.39,1113.75
7.4_positions.xlsx,AnkleLeft y (mm),-1.52,0.87,1175.13,275.75
7.4_positions.xlsx,AnkleLeft z (mm),-5.53,0.63,1234.01,384.72
7.4_positions.xlsx,FootLeft x (mm),-1.48,1.16,773.04,909.58
7.4_positions.xlsx,FootLeft y (mm),-2.97,2.47,1178.89,1137.55
7.4_positions.xlsx,FootLeft z (mm),-9.69,2.63,1140.06,377.21
7.4_positions.xlsx,HipRight x (mm),-0.27,0.63,2412.73,1038.6
7.4_positions.xlsx,HipRight y (mm),-0.75,0.45,1239.02,983.48
7.4_positions.xlsx,HipRight z (mm),-2.07,0.07,937.13,39.0
7.4_positions.xlsx,KneeRight x (mm),-0.36,0.65,457.38,1336.72
7.4_positions.xlsx,KneeRight y (mm),-1.16,1.03,477.42,1405.62
7.4_positions.xlsx,KneeRight z (mm),-4.21,0.1,1403.11,310.82
7.4_positions.xlsx,AnkleRight x (mm),-0.25,0.97,585.15,1639.86
7.4_positions.xlsx,AnkleRight y (mm),-1.88,3.72,1368.04,1408.12
7.4_positions.xlsx,AnkleRight z (mm),-4.66,0.11,1637.35,323.35
7.4_positions.xlsx,FootRight x (mm),-0.43,1.42,1742.57,1366.78
7.4_positions.xlsx,FootRight y (mm),-1.85,3.11,1564.7,1370.54
7.4_positions.xlsx,FootRight z (mm),-7.15,4.22,1410.63,1366.78
7.4_positions.xlsx,SpineShoulder x (mm),-0.26,0.54,2340.07,870.74
7.4_positions.xlsx,SpineShoulder y (mm),-0.41,0.54,1240.27,1043.61
7.4_positions.xlsx,SpineShoulder z (mm),-2.08,0.03,1237.76,55.28
7.4_positions.xlsx,HandTipLeft x (mm),-1.57,0.91,2044.45,1629.84
7.4_positions.xlsx,HandTipLeft y (mm),-0.71,0.78,59.04,1641.11
7.4_positions.xlsx,HandTipLeft z (mm),-2.39,0.93,1543.4,2043.2
7.4_positions.xlsx,ThumbLeft x (mm),-1.21,1.78,1846.54,1802.7
7.4_positions.xlsx,ThumbLeft y (mm),-2.01,1.26,1803.95,1847.79
7.4_positions.xlsx,ThumbLeft z (mm),-2.55,0.43,1444.45,1994.35
7.4_positions.xlsx,HandTipRight x (mm),-1.59,0.84,200.59,241.93
7.4_positions.xlsx,HandTipRight y (mm),-0.41,0.83,1803.95,2036.94
7.4_positions.xlsx,HandTipRight z (mm),-2.95,0.77,1043.61,239.42
7.4_positions.xlsx,ThumbRight x (mm),-0.91,1.38,201.84,773.04
7.4_positions.xlsx,ThumbRight y (mm),-1.06,1.47,166.77,2004.37
7.4_positions.xlsx,ThumbRight z (mm),-2.56,1.39,1166.36,441.09
7.5_positions.xlsx,SpineBase x (mm),-0.31,0.86,698.87,1237.26
7.5_positions.xlsx,SpineBase y (mm),-0.54,0.41,1530.15,2171.91
7.5_positions.xlsx,SpineBase z (mm),-2.04,0.04,1632.08,58.54
7.5_positions.xlsx,SpineMid x (mm),-0.24,0.55,700.3,1237.26
7.5_positions.xlsx,SpineMid y (mm),-0.52,0.44,1531.58,2171.91
7.5_positions.xlsx,SpineMid z (mm),-1.93,0.03,1441.13,55.66
7.5_positions.xlsx,Neck x (mm),-0.19,0.42,592.62,1152.55
7.5_positions.xlsx,Neck y (mm),-0.55,0.41,1535.89,2170.48
7.5_positions.xlsx,Neck z (mm),-2.06,0.04,1438.26,236.56
7.5_positions.xlsx,Head x (mm),-0.24,0.36,703.17,1168.35
7.5_positions.xlsx,Head y (mm),-0.69,0.38,1534.45,1336.32
7.5_positions.xlsx,Head z (mm),-1.99,0.03,1640.7,2907.0
7.5_positions.xlsx,ShoulderLeft x (mm),-0.25,0.5,694.56,1171.22
7.5_positions.xlsx,ShoulderLeft y (mm),-0.57,0.43,1528.71,1735.45
7.5_positions.xlsx,ShoulderLeft z (mm),-1.83,0.01,1633.52,250.92
7.5_positions.xlsx,ElbowLeft x (mm),-0.31,0.58,740.5,1171.22
7.5_positions.xlsx,ElbowLeft y (mm),-0.39,0.73,1510.05,1771.35
7.5_positions.xlsx,ElbowLeft z (mm),-2.23,-0.02,1769.91,52.79
7.5_positions.xlsx,WristLeft x (mm),-0.35,0.43,777.83,1807.24
7.5_positions.xlsx,WristLeft y (mm),-0.77,1.23,1538.76,1769.91
7.5_positions.xlsx,WristLeft z (mm),-2.8,0.02,1771.35,494.99
7.5_positions.xlsx,HandLeft x (mm),-0.36,0.44,882.64,2836.65
7.5_positions.xlsx,HandLeft y (mm),-0.49,0.51,1538.76,2757.69
7.5_positions.xlsx,HandLeft z (mm),-2.97,0.21,1769.91,2907.0
7.5_positions.xlsx,ShoulderRight x (mm),-0.3,0.43,602.67,1171.22
7.5_positions.xlsx,ShoulderRight y (mm),-0.56,0.38,1522.97,2672.98
7.5_positions.xlsx,ShoulderRight z (mm),-1.9,0.06,1441.13,57.1
7.5_positions.xlsx,ElbowRight x (mm),-0.28,0.47,2499.26,1106.61
7.5_positions.xlsx,ElbowRight y (mm),-0.46,0.67,2009.68,2269.54
7.5_positions.xlsx,ElbowRight z (mm),-2.3,0.0,1369.35,278.2
7.5_positions.xlsx,WristRight x (mm),-0.29,0.44,104.48,1264.54
7.5_positions.xlsx,WristRight y (mm),-0.57,1.05,54.23,2270.98
7.5_positions.xlsx,WristRight z (mm),-2.67,0.05,1367.91,47.05
7.5_positions.xlsx,HandRight x (mm),-0.32,0.56,667.28,1073.59
7.5_positions.xlsx,HandRight y (mm),-0.44,0.7,1108.05,2268.11
7.5_positions.xlsx,HandRight z (mm),-2.48,0.35,1369.35,2677.29
7.5_positions.xlsx,HipLeft x (mm),-0.35,0.82,700.3,1237.26
7.5_positions.xlsx,HipLeft y (mm),-0.52,0.44,1531.58,2173.35
7.5_positions.xlsx,HipLeft z (mm),-2.05,0.09,1630.65,58.54
7.5_positions.xlsx,KneeLeft x (mm),-0.35,0.64,703.17,1370.78
7.5_positions.xlsx,KneeLeft y (mm),-2.33,1.72,1169.78,1115.22
7.5_positions.xlsx,KneeLeft z (mm),-3.44,0.08,1367.91,512.22
7.5_positions.xlsx,AnkleLeft x (mm),-0.27,0.75,2113.05,1323.4
7.5_positions.xlsx,AnkleLeft y (mm),-1.23,1.0,1370.78,2103.0
7.5_positions.xlsx,AnkleLeft z (mm),-5.62,0.51,1438.26,942.94
7.5_positions.xlsx,FootLeft x (mm),-0.65,1.81,2130.28,1370.78
7.5_positions.xlsx,FootLeft y (mm),-3.03,1.9,57.1,107.35
7.5_positions.xlsx,FootLeft z (mm),-6.73,5.26,1377.96,57.1
7.5_positions.xlsx,HipRight x (mm),-0.34,0.86,701.74,1237.26
7.5_positions.xlsx,HipRight y (mm),-0.66,0.4,1474.15,1576.09
7.5_positions.xlsx,HipRight z (mm),-2.0,0.04,1633.52,59.97
7.5_positions.xlsx,KneeRight x (mm),-0.3,0.36,713.22,1642.13
7.5_positions.xlsx,KneeRight y (mm),-0.9,1.49,703.17,1642.13
7.5_positions.xlsx,KneeRight z (mm),-4.23,0.11,1640.7,48.49
7.5_positions.xlsx,AnkleRight x (mm),-0.41,0.87,1535.89,1637.83
7.5_positions.xlsx,AnkleRight y (mm),-2.22,1.72,1540.2,1636.39
7.5_positions.xlsx,AnkleRight z (mm),-4.58,0.28,1896.25,206.41
7.5_positions.xlsx,FootRight x (mm),-1.09,1.36,1583.27,1774.22
7.5_positions.xlsx,FootRight y (mm),-2.35,2.44,1772.78,1613.42
7.5_positions.xlsx,FootRight z (mm),-6.39,2.4,1604.8,731.89
7.5_positions.xlsx,SpineShoulder x (mm),-0.22,0.43,601.24,1152.55
7.5_positions.xlsx,SpineShoulder y (mm),-0.55,0.44,1534.45,2171.91
7.5_positions.xlsx,SpineShoulder z (mm),-2.03,0.01,1439.7,48.49
7.5_positions.xlsx,HandTipLeft x (mm),-0.67,0.67,747.68,1910.61
7.5_positions.xlsx,HandTipLeft y (mm),-0.72,0.76,701.74,2672.98
7.5_positions.xlsx,HandTipLeft z (mm),-2.96,0.74,1902.0,55.66
7.5_positions.xlsx,ThumbLeft x (mm),-0.93,2.51,1240.13,2878.29
7.5_positions.xlsx,ThumbLeft y (mm),-1.41,1.31,835.26,875.46
7.5_positions.xlsx,ThumbLeft z (mm),-3.58,3.79,1772.78,2882.59
7.5_positions.xlsx,HandTipRight x (mm),-1.0,0.9,103.04,55.66
7.5_positions.xlsx,HandTipRight y (mm),-0.46,1.01,2032.65,2270.98
7.5_positions.xlsx,HandTipRight z (mm),-2.65,0.42,2270.98,2681.59
7.5_positions.xlsx,ThumbRight x (mm),-0.78,1.14,2470.54,1317.66
7.5_positions.xlsx,ThumbRight y (mm),-1.31,1.57,444.74,52.79
7.5_positions.xlsx,ThumbRight z (mm),-2.77,1.03,1442.57,393.06
8,4_positions.xlsx,SpineBase x (mm),-0.73,0.48,667.06,400.79
8,4_positions.xlsx,SpineBase y (mm),-0.31,0.29,507.05,1669.66
8,4_positions.xlsx,SpineBase z (mm),-1.98,0.03,1404.64,59.5
8,4_positions.xlsx,SpineMid x (mm),-0.55,0.37,638.31,110.76
8,4_positions.xlsx,SpineMid y (mm),-0.24,0.28,970.84,675.81
8,4_positions.xlsx,SpineMid z (mm),-2.1,0.08,1404.64,59.5
8,4_positions.xlsx,Neck x (mm),-0.73,0.48,634.56,37.0
8,4_positions.xlsx,Neck y (mm),-0.28,0.35,969.59,1238.37
8,4_positions.xlsx,Neck z (mm),-2.13,0.1,1403.39,59.5
8,4_positions.xlsx,Head x (mm),-0.5,0.41,628.31,112.01
8,4_positions.xlsx,Head y (mm),-0.5,0.34,2536.0,2308.48
8,4_positions.xlsx,Head z (mm),-2.11,0.11,837.08,58.25
8,4_positions.xlsx,ShoulderLeft x (mm),-0.41,0.64,768.32,110.76
8,4_positions.xlsx,ShoulderLeft y (mm),-0.48,0.53,968.34,1539.65
8,4_positions.xlsx,ShoulderLeft z (mm),-1.98,0.08,904.59,2343.48
8,4_positions.xlsx,ElbowLeft x (mm),-0.33,0.46,737.07,112.01
8,4_positions.xlsx,ElbowLeft y (mm),-0.56,1.72,2187.22,2239.72
8,4_positions.xlsx,ElbowLeft z (mm),-2.05,0.49,1604.66,59.5
8,4_positions.xlsx,WristLeft x (mm),-0.69,0.35,2272.22,634.56
8,4_positions.xlsx,WristLeft y (mm),-1.54,1.2,2536.0,2269.72
8,4_positions.xlsx,WristLeft z (mm),-2.46,0.03,1702.17,58.25
8,4_positions.xlsx,HandLeft x (mm),-0.61,0.73,2108.46,2069.7
8,4_positions.xlsx,HandLeft y (mm),-0.98,1.09,58.25,779.57
8,4_positions.xlsx,HandLeft z (mm),-2.97,0.76,1703.42,2068.45
8,4_positions.xlsx,ShoulderRight x (mm),-0.58,0.55,2309.73,109.51
8,4_positions.xlsx,ShoulderRight y (mm),-0.41,0.55,1059.6,700.82
8,4_positions.xlsx,ShoulderRight z (mm),-2.14,0.26,907.09,2352.23
8,4_positions.xlsx,ElbowRight x (mm),-0.36,0.59,58.25,109.51
8,4_positions.xlsx,ElbowRight y (mm),-0.6,0.8,110.76,58.25
8,4_positions.xlsx,ElbowRight z (mm),-1.92,0.31,1402.14,57.0
8,4_positions.xlsx,WristRight x (mm),-0.31,0.52,407.04,37.0
8,4_positions.xlsx,WristRight y (mm),-1.0,1.19,1235.87,1275.87
8,4_positions.xlsx,WristRight z (mm),-1.96,0.25,1400.89,58.25
8,4_positions.xlsx,HandRight x (mm),-0.51,0.6,1605.91,113.26
8,4_positions.xlsx,HandRight y (mm),-1.05,0.78,500.8,834.58
8,4_positions.xlsx,HandRight z (mm),-2.05,0.33,1304.63,60.75
8,4_positions.xlsx,HipLeft x (mm),-0.74,0.44,665.81,400.79
8,4_positions.xlsx,HipLeft y (mm),-0.33,0.29,505.8,1669.66
8,4_positions.xlsx,HipLeft z (mm),-1.96,-0.04,1602.16,2518.5
8,4_positions.xlsx,KneeLeft x (mm),-0.61,0.64,1194.62,110.76
8,4_positions.xlsx,KneeLeft y (mm),-0.5,0.82,109.51,1239.62
8,4_positions.xlsx,KneeLeft z (mm),-3.96,0.4,1108.36,57.0
8,4_positions.xlsx,AnkleLeft x (mm),-0.65,0.92,1105.86,202.02
8,4_positions.xlsx,AnkleLeft y (mm),-0.97,2.73,1308.38,1108.36
8,4_positions.xlsx,AnkleLeft z (mm),-4.0,0.01,1400.89,2454.74
8,4_positions.xlsx,FootLeft x (mm),-1.02,1.43,1804.68,204.52
8,4_positions.xlsx,FootLeft y (mm),-2.19,3.92,405.79,1107.11
8,4_positions.xlsx,FootLeft z (mm),-5.21,2.06,1107.11,63.25
8,4_positions.xlsx,HipRight x (mm),-0.7,0.48,667.06,400.79
8,4_positions.xlsx,HipRight y (mm),-0.28,0.26,1870.93,770.82
8,4_positions.xlsx,HipRight z (mm),-2.03,0.02,1404.64,58.25
8,4_positions.xlsx,KneeRight x (mm),-1.0,0.75,1204.62,1300.88
8,4_positions.xlsx,KneeRight y (mm),-2.36,2.37,504.55,403.29
8,4_positions.xlsx,KneeRight z (mm),-4.07,0.32,703.32,508.3
8,4_positions.xlsx,AnkleRight x (mm),-0.98,0.92,898.34,940.84
8,4_positions.xlsx,AnkleRight y (mm),-2.27,2.83,607.06,707.07
8,4_positions.xlsx,AnkleRight z (mm),-5.14,1.22,917.09,605.81
8,4_positions.xlsx,FootRight x (mm),-0.87,0.9,2139.71,1642.16
8,4_positions.xlsx,FootRight y (mm),-3.48,4.03,837.08,567.05
8,4_positions.xlsx,FootRight z (mm),-6.17,3.69,1802.18,605.81
8,4_positions.xlsx,SpineShoulder x (mm),-0.7,0.44,634.56,37.0
8,4_positions.xlsx,SpineShoulder y (mm),-0.28,0.34,970.84,675.81
8,4_positions.xlsx,SpineShoulder z (mm),-2.13,0.13,1403.39,59.5
8,4_positions.xlsx,HandTipLeft x (mm),-0.67,0.55,2175.96,2132.21
8,4_positions.xlsx,HandTipLeft y (mm),-0.56,0.79,58.25,1792.18
8,4_positions.xlsx,HandTipLeft z (mm),-2.88,0.52,1700.92,333.28
8,4_positions.xlsx,ThumbLeft x (mm),-1.37,0.88,1973.44,1853.43
8,4_positions.xlsx,ThumbLeft y (mm),-3.03,1.86,2478.49,2434.74
8,4_positions.xlsx,ThumbLeft z (mm),-2.81,0.57,1703.42,2432.24
8,4_positions.xlsx,HandTipRight x (mm),-0.68,0.65,534.55,702.07
8,4_positions.xlsx,HandTipRight y (mm),-0.55,0.46,504.55,59.5
8,4_positions.xlsx,HandTipRight z (mm),-2.29,0.32,1404.64,173.26
8,4_positions.xlsx,ThumbRight x (mm),-1.73,1.08,1604.66,779.57
8,4_positions.xlsx,ThumbRight y (mm),-2.8,2.79,1952.19,1300.88
8,4_positions.xlsx,ThumbRight z (mm),-2.81,0.9,699.57,2243.47
8.1_positions.xlsx,SpineBase x (mm),-0.4,0.36,3748.55,2913.04
8.1_positions.xlsx,SpineBase y (mm),-0.22,0.23,2090.27,2390.85
8.1_positions.xlsx,SpineBase z (mm),-1.32,0.01,2913.04,174.72
8.1_positions.xlsx,SpineMid x (mm),-0.34,0.35,2345.0,1845.73
8.1_positions.xlsx,SpineMid y (mm),-0.15,0.24,2711.81,2385.76
8.1_positions.xlsx,SpineMid z (mm),-1.53,0.02,3514.2,4741.98
8.1_positions.xlsx,Neck x (mm),-0.53,0.78,2345.0,1848.28
8.1_positions.xlsx,Neck y (mm),-0.18,0.29,2013.85,2380.66
8.1_positions.xlsx,Neck z (mm),-1.58,0.12,3514.2,4741.98
8.1_positions.xlsx,Head x (mm),-0.31,0.29,5045.11,1715.82
8.1_positions.xlsx,Head y (mm),-0.36,0.45,4744.53,4782.74
8.1_positions.xlsx,Head z (mm),-1.38,0.01,2581.9,161.99
8.1_positions.xlsx,ShoulderLeft x (mm),-0.35,0.25,783.52,1585.91
8.1_positions.xlsx,ShoulderLeft y (mm),-0.33,0.34,2011.31,4329.33
8.1_positions.xlsx,ShoulderLeft z (mm),-1.74,0.24,4683.4,4731.79
8.1_positions.xlsx,ElbowLeft x (mm),-0.51,0.43,1012.77,4148.47
8.1_positions.xlsx,ElbowLeft y (mm),-0.75,0.55,286.8,2408.68
8.1_positions.xlsx,ElbowLeft z (mm),-1.39,0.29,4145.92,108.49
8.1_positions.xlsx,WristLeft x (mm),-0.94,1.42,368.31,215.48
8.1_positions.xlsx,WristLeft y (mm),-3.4,2.37,289.35,518.6
8.1_positions.xlsx,WristLeft z (mm),-1.81,0.43,2416.32,251.14
8.1_positions.xlsx,HandLeft x (mm),-0.59,0.92,2413.78,215.48
8.1_positions.xlsx,HandLeft y (mm),-1.76,1.43,215.48,518.6
8.1_positions.xlsx,HandLeft z (mm),-1.46,0.38,2513.12,747.86
8.1_positions.xlsx,ShoulderRight x (mm),-0.59,0.32,5047.66,1848.28
8.1_positions.xlsx,ShoulderRight y (mm),-0.31,0.33,4079.69,1718.37
8.1_positions.xlsx,ShoulderRight z (mm),-1.41,0.19,4482.16,4996.71
8.1_positions.xlsx,ElbowRight x (mm),-0.23,0.24,1135.04,3045.5
8.1_positions.xlsx,ElbowRight y (mm),-0.35,0.39,75.38,2505.48
8.1_positions.xlsx,ElbowRight z (mm),-1.09,0.03,1914.51,541.53
8.1_positions.xlsx,WristRight x (mm),-0.36,0.41,156.89,1410.15
8.1_positions.xlsx,WristRight y (mm),-1.28,1.56,215.48,159.44
8.1_positions.xlsx,WristRight z (mm),-1.79,0.44,1911.96,416.71
8.1_positions.xlsx,HandRight x (mm),-0.44,0.24,4685.94,1547.7
8.1_positions.xlsx,HandRight y (mm),-0.97,1.32,2857.0,3152.48
8.1_positions.xlsx,HandRight z (mm),-1.47,0.32,1911.96,1183.44
8.1_positions.xlsx,HipLeft x (mm),-0.4,0.33,3748.55,2913.04
8.1_positions.xlsx,HipLeft y (mm),-0.21,0.21,2714.35,2385.76
8.1_positions.xlsx,HipLeft z (mm),-1.36,0.01,2913.04,174.72
8.1_positions.xlsx,KneeLeft x (mm),-0.57,0.46,2615.01,4515.28
8.1_positions.xlsx,KneeLeft y (mm),-0.42,0.45,4589.15,4471.97
8.1_positions.xlsx,KneeLeft z (mm),-1.76,0.26,2209.99,1494.21
8.1_positions.xlsx,AnkleLeft x (mm),-1.03,0.83,4652.83,1914.51
8.1_positions.xlsx,AnkleLeft y (mm),-2.02,1.57,2711.81,4347.16
8.1_positions.xlsx,AnkleLeft z (mm),-2.74,0.26,1988.38,4021.11
8.1_positions.xlsx,FootLeft x (mm),-1.42,1.49,2676.14,3914.12
8.1_positions.xlsx,FootLeft y (mm),-3.11,2.48,1917.06,3048.05
8.1_positions.xlsx,FootLeft z (mm),-4.76,2.56,1980.74,2579.35
8.1_positions.xlsx,HipRight x (mm),-0.4,0.37,3748.55,2913.04
8.1_positions.xlsx,HipRight y (mm),-0.21,0.28,2090.27,2408.68
8.1_positions.xlsx,HipRight z (mm),-1.21,0.01,2910.49,98.3
8.1_positions.xlsx,KneeRight x (mm),-0.4,0.28,3850.44,4606.98
8.1_positions.xlsx,KneeRight y (mm),-0.42,0.55,2113.2,2543.69
8.1_positions.xlsx,KneeRight z (mm),-2.16,0.04,2403.59,745.31
8.1_positions.xlsx,AnkleRight x (mm),-0.43,0.41,1252.22,2660.86
8.1_positions.xlsx,AnkleRight y (mm),-2.15,3.04,2179.43,2217.64
8.1_positions.xlsx,AnkleRight z (mm),-2.74,1.36,2681.24,2322.07
8.1_positions.xlsx,FootRight x (mm),-0.92,0.81,4612.07,2215.09
8.1_positions.xlsx,FootRight y (mm),-3.19,4.32,2179.43,2217.64
8.1_positions.xlsx,FootRight z (mm),-4.86,2.98,2480.0,2339.9
8.1_positions.xlsx,SpineShoulder x (mm),-0.49,0.65,2345.0,1848.28
8.1_positions.xlsx,SpineShoulder y (mm),-0.15,0.29,2011.31,2383.21
8.1_positions.xlsx,SpineShoulder z (mm),-1.61,0.11,3514.2,4741.98
8.1_positions.xlsx,HandTipLeft x (mm),-0.59,0.74,758.05,75.38
8.1_positions.xlsx,HandTipLeft y (mm),-1.76,1.31,215.48,2209.99
8.1_positions.xlsx,HandTipLeft z (mm),-1.68,1.23,2383.21,411.62
8.1_positions.xlsx,ThumbLeft x (mm),-1.68,1.25,4917.75,218.03
