[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
3.1_positions.xlsx,HandRight z (mm),-1.51,1.82,3780.28,3904.47
3.1_positions.xlsx,HipLeft x (mm),-0.95,1.45,2342.3,3809.69
3.1_positions.xlsx,HipLeft y (mm),-0.76,2.13,4897.98,3901.2
3.1_positions.xlsx,HipLeft z (mm),-1.33,1.18,4002.51,3737.8
3.1_positions.xlsx,KneeLeft x (mm),-2.03,2.33,1871.69,4035.2
3.1_positions.xlsx,KneeLeft y (mm),-2.36,2.1,3120.12,2855.4
3.1_positions.xlsx,KneeLeft z (mm),-0.84,1.13,1133.09,1999.15
3.1_positions.xlsx,AnkleLeft x (mm),-2.39,2.61,1946.86,4031.93
3.1_positions.xlsx,AnkleLeft y (mm),-2.3,1.86,3123.39,1303.04
3.1_positions.xlsx,AnkleLeft z (mm),-11.39,7.45,1937.05,1705.02
3.1_positions.xlsx,FootLeft x (mm),-2.16,3.09,1953.39,4963.35
3.1_positions.xlsx,FootLeft y (mm),-2.74,3.21,4897.98,2600.49
3.1_positions.xlsx,FootLeft z (mm),-10.81,7.29,1937.05,1705.02
3.1_positions.xlsx,HipRight x (mm),-0.89,1.42,2391.32,3822.77
3.1_positions.xlsx,HipRight y (mm),-0.68,1.63,4894.72,3901.2
3.1_positions.xlsx,HipRight z (mm),-1.3,1.12,4002.51,3734.53
3.1_positions.xlsx,KneeRight x (mm),-2.44,1.91,2672.38,3770.48
3.1_positions.xlsx,KneeRight y (mm),-3.16,3.56,3038.42,2567.8
3.1_positions.xlsx,KneeRight z (mm),-2.16,1.41,2528.59,3182.21
3.1_positions.xlsx,AnkleRight x (mm),-1.92,2.21,2597.22,1937.05
3.1_positions.xlsx,AnkleRight y (mm),-4.72,3.16,1937.05,2639.7
3.1_positions.xlsx,AnkleRight z (mm),-10.27,9.87,1567.75,1933.79
3.1_positions.xlsx,FootRight x (mm),-3.63,2.33,1535.07,1574.29
3.1_positions.xlsx,FootRight y (mm),-4.72,3.83,1937.05,1571.02
3.1_positions.xlsx,FootRight z (mm),-14.65,9.87,1571.02,1933.79
3.1_positions.xlsx,SpineShoulder x (mm),-1.1,1.04,2459.96,3698.58
3.1_positions.xlsx,SpineShoulder y (mm),-0.79,1.21,2463.22,3966.57
3.1_positions.xlsx,SpineShoulder z (mm),-0.29,0.43,2541.66,3966.57
3.1_positions.xlsx,HandTipLeft x (mm),-2.43,1.07,2401.13,3796.62
3.1_positions.xlsx,HandTipLeft y (mm),-1.08,1.39,4848.96,3930.62
3.1_positions.xlsx,HandTipLeft z (mm),-1.85,2.14,3035.15,2303.09
3.1_positions.xlsx,ThumbLeft x (mm),-1.74,2.04,2378.25,3306.4
3.1_positions.xlsx,ThumbLeft y (mm),-1.04,1.3,3263.92,3940.42
3.1_positions.xlsx,ThumbLeft z (mm),-1.3,1.51,2897.89,2312.89
3.1_positions.xlsx,HandTipRight x (mm),-1.88,2.54,4767.26,4669.21
3.1_positions.xlsx,HandTipRight y (mm),-1.98,2.43,4763.99,3999.25
3.1_positions.xlsx,HandTipRight z (mm),-1.8,2.91,1283.43,3904.47
3.1_positions.xlsx,ThumbRight x (mm),-2.18,2.55,5355.52,4669.21
3.1_positions.xlsx,ThumbRight y (mm),-1.36,1.86,4767.26,3960.03
3.1_positions.xlsx,ThumbRight z (mm),-1.9,3.64,5469.91,4237.82
3.2_positions.xlsx,SpineBase x (mm),-2.35,3.07,2380.02,2412.36
3.2_positions.xlsx,SpineBase y (mm),-0.43,0.52,6703.23,2412.36
3.2_positions.xlsx,SpineBase z (mm),-1.03,0.8,2412.36,2380.02
3.2_positions.xlsx,SpineMid x (mm),-2.0,2.59,2380.02,2412.36
3.2_positions.xlsx,SpineMid y (mm),-0.42,0.51,6767.89,2412.36
3.2_positions.xlsx,SpineMid z (mm),-0.19,0.11,6693.99,5830.27
3.2_positions.xlsx,Neck x (mm),-1.65,2.1,2380.02,2412.36
3.2_positions.xlsx,Neck y (mm),-0.39,0.36,6670.9,7202.06
3.2_positions.xlsx,Neck z (mm),-0.46,0.54,2380.02,2412.36
3.2_positions.xlsx,Head x (mm),-1.66,2.1,2380.02,2412.36
3.2_positions.xlsx,Head y (mm),-0.42,0.52,6693.99,2412.36
3.2_positions.xlsx,Head z (mm),-0.29,0.13,6693.99,7248.25
3.2_positions.xlsx,ShoulderLeft x (mm),-1.19,1.56,2380.02,2412.36
3.2_positions.xlsx,ShoulderLeft y (mm),-0.51,0.57,2380.02,2412.36
3.2_positions.xlsx,ShoulderLeft z (mm),-0.51,0.57,2380.02,2412.36
3.2_positions.xlsx,ElbowLeft x (mm),-1.04,1.41,5137.45,2412.36
3.2_positions.xlsx,ElbowLeft y (mm),-0.69,0.5,6629.33,7331.39
3.2_positions.xlsx,ElbowLeft z (mm),-0.74,0.78,5996.55,6038.12
3.2_positions.xlsx,WristLeft x (mm),-4.51,5.75,2380.02,2412.36
3.2_positions.xlsx,WristLeft y (mm),-1.12,0.81,6527.71,5931.89
3.2_positions.xlsx,WristLeft z (mm),-2.92,3.67,2380.02,2412.36
3.2_positions.xlsx,HandLeft x (mm),-1.8,2.03,6038.12,6430.72
3.2_positions.xlsx,HandLeft y (mm),-1.37,0.84,6430.72,5867.22
3.2_positions.xlsx,HandLeft z (mm),-0.97,1.15,6523.1,5991.93
3.2_positions.xlsx,ShoulderRight x (mm),-0.91,1.4,2380.02,2412.36
3.2_positions.xlsx,ShoulderRight y (mm),-0.55,0.49,6698.61,2412.36
3.2_positions.xlsx,ShoulderRight z (mm),-0.32,0.15,6698.61,5765.61
3.2_positions.xlsx,ElbowRight x (mm),-1.71,1.98,5728.66,2412.36
3.2_positions.xlsx,ElbowRight y (mm),-0.73,0.62,6795.61,6259.82
3.2_positions.xlsx,ElbowRight z (mm),-1.47,1.29,6601.62,6763.27
3.2_positions.xlsx,WristRight x (mm),-1.99,2.0,5830.27,2412.36
3.2_positions.xlsx,WristRight y (mm),-1.72,2.13,2380.02,2412.36
3.2_positions.xlsx,WristRight z (mm),-1.52,1.59,2897.33,2934.28
3.2_positions.xlsx,HandRight x (mm),-2.47,3.14,2380.02,2412.36
3.2_positions.xlsx,HandRight y (mm),-1.84,0.91,6564.66,5733.28
3.2_positions.xlsx,HandRight z (mm),-2.16,1.39,6564.66,5728.66
3.2_positions.xlsx,HipLeft x (mm),-2.3,3.03,2380.02,2412.36
3.2_positions.xlsx,HipLeft y (mm),-0.46,0.55,2380.02,2412.36
3.2_positions.xlsx,HipLeft z (mm),-1.0,0.74,2412.36,2380.02
3.2_positions.xlsx,KneeLeft x (mm),-0.91,1.41,2380.02,2412.36
3.2_positions.xlsx,KneeLeft y (mm),-2.08,2.11,6366.06,4361.49
3.2_positions.xlsx,KneeLeft z (mm),-0.47,0.5,4398.44,7530.0
3.2_positions.xlsx,AnkleLeft x (mm),-1.71,1.88,3405.4,5068.17
3.2_positions.xlsx,AnkleLeft y (mm),-2.25,2.06,2412.36,2380.02
3.2_positions.xlsx,AnkleLeft z (mm),-0.82,0.94,3493.16,5068.17
3.2_positions.xlsx,FootLeft x (mm),-2.66,2.51,4398.44,9238.96
3.2_positions.xlsx,FootLeft y (mm),-1.79,3.31,4065.89,6564.66
3.2_positions.xlsx,FootLeft z (mm),-1.93,1.99,3405.4,7465.33
3.2_positions.xlsx,HipRight x (mm),-1.83,2.49,2380.02,2412.36
3.2_positions.xlsx,HipRight y (mm),-0.81,1.03,2380.02,2412.36
3.2_positions.xlsx,HipRight z (mm),-0.2,0.23,6693.99,5668.62
3.2_positions.xlsx,KneeRight x (mm),-1.19,1.55,2860.38,2195.27
3.2_positions.xlsx,KneeRight y (mm),-2.91,2.5,2901.95,2236.84
3.2_positions.xlsx,KneeRight z (mm),-0.95,0.62,2412.36,2380.02
3.2_positions.xlsx,AnkleRight x (mm),-2.1,2.1,6421.48,5793.32
3.2_positions.xlsx,AnkleRight y (mm),-1.88,2.68,6463.05,1095.99
3.2_positions.xlsx,AnkleRight z (mm),-1.06,1.07,5668.62,6416.86
3.2_positions.xlsx,FootRight x (mm),-2.25,2.22,6421.48,966.67
3.2_positions.xlsx,FootRight y (mm),-3.31,2.65,6463.05,1095.99
3.2_positions.xlsx,FootRight z (mm),-2.55,2.42,5668.62,6989.6
3.2_positions.xlsx,SpineShoulder x (mm),-2.12,2.64,2380.02,2412.36
3.2_positions.xlsx,SpineShoulder y (mm),-0.46,0.54,2380.02,2412.36
3.2_positions.xlsx,SpineShoulder z (mm),-0.23,0.12,6730.94,7234.39
3.2_positions.xlsx,HandTipLeft x (mm),-1.77,2.38,6038.12,6430.72
3.2_positions.xlsx,HandTipLeft y (mm),-1.81,0.96,6430.72,5973.46
3.2_positions.xlsx,HandTipLeft z (mm),-3.95,4.52,2380.02,2412.36
3.2_positions.xlsx,ThumbLeft x (mm),-1.97,2.25,5728.66,7899.5
3.2_positions.xlsx,ThumbLeft y (mm),-2.08,1.74,6536.95,6061.21
3.2_positions.xlsx,ThumbLeft z (mm),-2.29,2.42,6227.49,6167.45
3.2_positions.xlsx,HandTipRight x (mm),-1.71,2.31,5830.27,6564.66
3.2_positions.xlsx,HandTipRight y (mm),-2.34,1.63,6560.05,2380.02
3.2_positions.xlsx,HandTipRight z (mm),-4.1,4.58,2380.02,2412.36
3.2_positions.xlsx,ThumbRight x (mm),-5.46,6.75,2380.02,2412.36
3.2_positions.xlsx,ThumbRight y (mm),-2.25,2.09,2412.36,2380.02
3.2_positions.xlsx,ThumbRight z (mm),-3.36,3.42,2380.02,2412.36
3.3_positions.xlsx,SpineBase x (mm),-1.18,0.94,3737.05,2303.53
3.3_positions.xlsx,SpineBase y (mm),-1.15,0.97,3722.64,4104.43
3.3_positions.xlsx,SpineBase z (mm),-1.24,1.49,4342.15,3704.63
3.3_positions.xlsx,SpineMid x (mm),-1.12,0.73,3737.05,2325.14
3.3_positions.xlsx,SpineMid y (mm),-0.98,0.92,3733.45,4028.8
3.3_positions.xlsx,SpineMid z (mm),-0.38,0.49,4345.75,3704.63
3.3_positions.xlsx,Neck x (mm),-0.94,0.97,3733.45,2404.38
3.3_positions.xlsx,Neck y (mm),-1.03,0.96,3636.2,4017.99
3.3_positions.xlsx,Neck z (mm),-0.4,0.25,2206.28,4111.64
3.3_positions.xlsx,Head x (mm),-1.12,1.14,3834.3,2606.08
3.3_positions.xlsx,Head y (mm),-1.01,1.05,3607.38,4108.04
3.3_positions.xlsx,Head z (mm),-0.47,0.3,2137.85,4032.4
3.3_positions.xlsx,ShoulderLeft x (mm),-0.97,0.87,4003.58,2573.67
3.3_positions.xlsx,ShoulderLeft y (mm),-1.03,0.97,3636.2,4003.58
3.3_positions.xlsx,ShoulderLeft z (mm),-0.39,0.3,2224.29,4010.79
3.3_positions.xlsx,ElbowLeft x (mm),-1.37,2.97,2235.1,2271.12
3.3_positions.xlsx,ElbowLeft y (mm),-2.09,1.59,3506.53,2613.29
3.3_positions.xlsx,ElbowLeft z (mm),-0.68,0.45,3510.14,1503.93
3.3_positions.xlsx,WristLeft x (mm),-2.43,3.54,3506.53,2807.78
3.3_positions.xlsx,WristLeft y (mm),-3.43,2.59,3589.38,2606.08
3.3_positions.xlsx,WristLeft z (mm),-1.66,1.36,3506.53,4374.57
3.3_positions.xlsx,HandLeft x (mm),-2.0,4.53,3704.63,2807.78
3.3_positions.xlsx,HandLeft y (mm),-3.61,2.39,3618.19,2634.9
3.3_positions.xlsx,HandLeft z (mm),-2.49,3.15,1132.95,1669.62
3.3_positions.xlsx,ShoulderRight x (mm),-1.28,1.94,3870.32,2537.65
3.3_positions.xlsx,ShoulderRight y (mm),-1.3,1.15,2202.68,4133.25
3.3_positions.xlsx,ShoulderRight z (mm),-0.54,0.92,2199.08,3002.28
3.3_positions.xlsx,ElbowRight x (mm),-1.15,1.83,4036.0,5404.68
3.3_positions.xlsx,ElbowRight y (mm),-1.51,1.9,2199.08,4007.18
3.3_positions.xlsx,ElbowRight z (mm),-0.61,0.57,2199.08,3402.08
3.3_positions.xlsx,WristRight x (mm),-1.8,2.74,4306.13,2634.9
3.3_positions.xlsx,WristRight y (mm),-2.17,3.24,3445.3,4007.18
3.3_positions.xlsx,WristRight z (mm),-1.42,1.11,2634.9,2674.52
3.3_positions.xlsx,HandRight x (mm),-2.15,2.15,4306.13,2634.9
3.3_positions.xlsx,HandRight y (mm),-3.27,3.47,3445.3,4003.58
3.3_positions.xlsx,HandRight z (mm),-1.99,1.96,275.72,232.5
3.3_positions.xlsx,HipLeft x (mm),-1.27,0.97,3737.05,2307.13
3.3_positions.xlsx,HipLeft y (mm),-1.17,1.01,3715.44,4108.04
3.3_positions.xlsx,HipLeft z (mm),-1.35,1.48,4342.15,3704.63
3.3_positions.xlsx,KneeLeft x (mm),-1.61,1.89,3636.2,3005.88
3.3_positions.xlsx,KneeLeft y (mm),-3.37,2.38,2969.87,3009.49
3.3_positions.xlsx,KneeLeft z (mm),-1.09,0.76,3636.2,3005.88
3.3_positions.xlsx,AnkleLeft x (mm),-0.79,0.58,4104.43,2645.7
3.3_positions.xlsx,AnkleLeft y (mm),-2.05,1.32,4374.57,4334.95
3.3_positions.xlsx,AnkleLeft z (mm),-0.76,0.65,4104.43,4338.55
3.3_positions.xlsx,FootLeft x (mm),-1.17,1.54,740.35,470.22
3.3_positions.xlsx,FootLeft y (mm),-3.56,2.2,4374.57,5235.4
3.3_positions.xlsx,FootLeft z (mm),-2.61,2.59,5775.67,63.21
3.3_positions.xlsx,HipRight x (mm),-0.94,0.91,3737.05,2303.53
3.3_positions.xlsx,HipRight y (mm),-1.1,0.93,2202.68,4104.43
3.3_positions.xlsx,HipRight z (mm),-1.16,1.45,4342.15,3704.63
3.3_positions.xlsx,KneeRight x (mm),-1.24,1.84,4370.97,2235.1
3.3_positions.xlsx,KneeRight y (mm),-2.11,1.55,2235.1,2274.72
3.3_positions.xlsx,KneeRight z (mm),-0.77,1.18,967.26,2933.85
3.3_positions.xlsx,AnkleRight x (mm),-1.13,1.48,5001.28,1482.32
3.3_positions.xlsx,AnkleRight y (mm),-2.04,2.05,3005.88,3708.24
3.3_positions.xlsx,AnkleRight z (mm),-1.81,1.47,1003.28,1561.56
3.3_positions.xlsx,FootRight x (mm),-3.1,2.22,5102.13,3005.88
3.3_positions.xlsx,FootRight y (mm),-3.61,3.94,3005.88,3708.24
3.3_positions.xlsx,FootRight z (mm),-3.79,3.3,2872.62,2771.77
3.3_positions.xlsx,SpineShoulder x (mm),-1.03,0.93,3737.05,2404.38
3.3_positions.xlsx,SpineShoulder y (mm),-1.0,0.96,3636.2,4017.99
3.3_positions.xlsx,SpineShoulder z (mm),-0.34,0.25,2209.89,4108.04
3.3_positions.xlsx,HandTipLeft x (mm),-2.4,4.39,4864.41,2807.78
3.3_positions.xlsx,HandTipLeft y (mm),-3.31,2.68,3610.99,2634.9
3.3_positions.xlsx,HandTipLeft z (mm),-2.47,3.74,1132.95,1669.62
3.3_positions.xlsx,ThumbLeft x (mm),-2.61,5.34,4853.61,2804.18
3.3_positions.xlsx,ThumbLeft y (mm),-4.4,3.78,3639.8,2642.1
3.3_positions.xlsx,ThumbLeft z (mm),-3.22,3.99,4864.41,4806.78
3.3_positions.xlsx,HandTipRight x (mm),-2.29,2.32,4306.13,2634.9
3.3_positions.xlsx,HandTipRight y (mm),-3.12,3.9,3445.3,4007.18
3.3_positions.xlsx,HandTipRight z (mm),-2.85,2.85,275.72,232.5
3.3_positions.xlsx,ThumbRight x (mm),-3.89,2.44,4306.13,2627.69
3.3_positions.xlsx,ThumbRight y (mm),-4.25,4.36,3445.3,3837.9
3.3_positions.xlsx,ThumbRight z (mm),-2.66,1.94,5008.49,3405.68
3.4_positions.xlsx,SpineBase x (mm),-0.32,0.39,1400.1,706.89
3.4_positions.xlsx,SpineBase y (mm),-1.15,1.1,4001.34,3105.66
3.4_positions.xlsx,SpineBase z (mm),-1.35,1.35,4975.94,4176.35
3.4_positions.xlsx,SpineMid x (mm),-0.16,0.27,1352.05,703.46
3.4_positions.xlsx,SpineMid y (mm),-1.13,0.97,4004.77,2975.25
3.4_positions.xlsx,SpineMid z (mm),-0.59,0.41,4979.38,4176.35
3.4_positions.xlsx,Neck x (mm),-0.12,0.18,339.7,778.96
3.4_positions.xlsx,Neck y (mm),-1.12,1.1,4004.77,2975.25
3.4_positions.xlsx,Neck z (mm),-0.27,0.32,4008.2,2975.25
3.4_positions.xlsx,Head x (mm),-0.11,0.17,3881.23,844.16
3.4_positions.xlsx,Head y (mm),-0.97,0.89,3994.47,3109.09
3.4_positions.xlsx,Head z (mm),-0.35,0.41,2371.27,2906.62
3.4_positions.xlsx,ShoulderLeft x (mm),-0.23,0.26,1475.59,741.21
3.4_positions.xlsx,ShoulderLeft y (mm),-1.33,0.97,4004.77,2975.25
3.4_positions.xlsx,ShoulderLeft z (mm),-0.3,0.26,4008.2,2978.69
3.4_positions.xlsx,ElbowLeft x (mm),-1.53,1.67,72.02,2443.34
3.4_positions.xlsx,ElbowLeft y (mm),-1.16,1.07,3977.31,2971.82
3.4_positions.xlsx,ElbowLeft z (mm),-0.39,0.34,5277.93,6643.76
3.4_positions.xlsx,WristLeft x (mm),-1.29,1.17,1640.32,1681.5
3.4_positions.xlsx,WristLeft y (mm),-1.51,1.52,806.41,4673.95
3.4_positions.xlsx,WristLeft z (mm),-2.38,2.14,1036.33,1678.07
3.4_positions.xlsx,HandLeft x (mm),-1.74,1.98,2494.81,2439.91
3.4_positions.xlsx,HandLeft y (mm),-1.69,0.97,2494.81,2906.62
3.4_positions.xlsx,HandLeft z (mm),-2.08,2.2,2494.81,2439.91
3.4_positions.xlsx,ShoulderRight x (mm),-0.22,0.2,2642.38,2978.69
3.4_positions.xlsx,ShoulderRight y (mm),-1.68,1.2,4076.83,2978.69
3.4_positions.xlsx,ShoulderRight z (mm),-0.45,0.39,4076.83,2975.25
3.4_positions.xlsx,ElbowRight x (mm),-0.42,1.0,6894.27,772.09
3.4_positions.xlsx,ElbowRight y (mm),-0.94,1.04,2446.77,2975.25
3.4_positions.xlsx,ElbowRight z (mm),-0.21,0.27,3939.57,3002.71
3.4_positions.xlsx,WristRight x (mm),-1.54,1.44,5281.37,4104.29
3.4_positions.xlsx,WristRight y (mm),-1.6,1.34,2474.22,2827.69
3.4_positions.xlsx,WristRight z (mm),-1.57,1.23,4104.29,4142.04
3.4_positions.xlsx,HandRight x (mm),-1.2,1.59,3400.79,3445.4
3.4_positions.xlsx,HandRight y (mm),-1.28,1.37,3877.79,3105.66
3.4_positions.xlsx,HandRight z (mm),-1.79,1.51,3445.4,3109.09
3.4_positions.xlsx,HipLeft x (mm),-0.31,0.37,4210.67,700.03
3.4_positions.xlsx,HipLeft y (mm),-1.14,1.03,4001.34,3105.66
3.4_positions.xlsx,HipLeft z (mm),-1.35,1.41,4975.94,4176.35
3.4_positions.xlsx,KneeLeft x (mm),-1.16,2.09,2038.4,2141.35
3.4_positions.xlsx,KneeLeft y (mm),-2.35,2.41,2038.4,2141.35
3.4_positions.xlsx,KneeLeft z (mm),-0.6,0.77,2474.22,2141.35
3.4_positions.xlsx,AnkleLeft x (mm),-0.77,1.25,1475.59,2299.21
3.4_positions.xlsx,AnkleLeft y (mm),-1.36,1.56,2028.1,2141.35
3.4_positions.xlsx,AnkleLeft z (mm),-0.4,0.37,1475.59,4982.81
3.4_positions.xlsx,FootLeft x (mm),-1.94,2.32,374.01,415.19
3.4_positions.xlsx,FootLeft y (mm),-1.68,2.24,374.01,415.19
3.4_positions.xlsx,FootLeft z (mm),-2.6,2.43,336.26,374.01
3.4_positions.xlsx,HipRight x (mm),-0.3,0.39,1382.94,706.89
3.4_positions.xlsx,HipRight y (mm),-1.09,1.16,4001.34,3105.66
3.4_positions.xlsx,HipRight z (mm),-1.41,1.32,4975.94,4172.92
3.4_positions.xlsx,KneeRight x (mm),-1.54,2.21,545.6,4142.04
3.4_positions.xlsx,KneeRight y (mm),-1.8,2.71,5010.26,538.74
3.4_positions.xlsx,KneeRight z (mm),-0.97,0.95,4142.04,545.6
3.4_positions.xlsx,AnkleRight x (mm),-1.29,0.93,1420.69,476.96
3.4_positions.xlsx,AnkleRight y (mm),-1.6,2.92,3242.93,542.17
3.4_positions.xlsx,AnkleRight z (mm),-0.5,0.51,476.96,4982.81
3.4_positions.xlsx,FootRight x (mm),-2.75,2.42,5473.54,5514.72
3.4_positions.xlsx,FootRight y (mm),-2.95,3.16,4142.04,4207.24
3.4_positions.xlsx,FootRight z (mm),-3.56,3.63,5473.54,4142.04
3.4_positions.xlsx,SpineShoulder x (mm),-0.09,0.21,277.92,775.52
3.4_positions.xlsx,SpineShoulder y (mm),-1.12,1.03,4004.77,2975.25
3.4_positions.xlsx,SpineShoulder z (mm),-0.24,0.29,4004.77,2975.25
3.4_positions.xlsx,HandTipLeft x (mm),-1.47,1.65,2494.81,2439.91
3.4_positions.xlsx,HandTipLeft y (mm),-1.6,1.11,4210.67,2913.48
3.4_positions.xlsx,HandTipLeft z (mm),-2.18,2.05,2498.25,2439.91
3.4_positions.xlsx,ThumbLeft x (mm),-1.26,1.23,1705.52,1746.7
3.4_positions.xlsx,ThumbLeft y (mm),-1.03,1.0,4045.95,2975.25
3.4_positions.xlsx,ThumbLeft z (mm),-0.99,0.83,676.0,3308.13
3.4_positions.xlsx,HandTipRight x (mm),-1.0,1.37,3400.79,3445.4
3.4_positions.xlsx,HandTipRight y (mm),-1.2,1.97,2474.22,2906.62
3.4_positions.xlsx,HandTipRight z (mm),-1.87,1.84,3877.79,3105.66
3.4_positions.xlsx,ThumbRight x (mm),-1.77,1.54,3544.92,3507.17
3.4_positions.xlsx,ThumbRight y (mm),-1.0,1.14,2474.22,2971.82
3.4_positions.xlsx,ThumbRight z (mm),-1.54,0.96,1242.24,3002.71
3.5_positions.xlsx,SpineBase x (mm),-0.26,0.15,3681.44,2703.06
3.5_positions.xlsx,SpineBase y (mm),-1.94,2.28,1481.73,3041.23
3.5_positions.xlsx,SpineBase z (mm),-1.2,1.32,3074.06,2877.07
3.5_positions.xlsx,SpineMid x (mm),-0.13,0.16,3681.44,1077.91
3.5_positions.xlsx,SpineMid y (mm),-2.0,2.15,1478.45,2982.13
3.5_positions.xlsx,SpineMid z (mm),-0.43,0.46,3077.34,3586.23
3.5_positions.xlsx,Neck x (mm),-0.18,0.22,2207.31,1074.62
3.5_positions.xlsx,Neck y (mm),-2.07,2.01,1478.45,1701.7
3.5_positions.xlsx,Neck z (mm),-0.55,0.74,3451.62,2982.13
3.5_positions.xlsx,Head x (mm),-0.14,0.13,1153.42,2348.48
3.5_positions.xlsx,Head y (mm),-2.07,2.2,1475.17,2982.13
3.5_positions.xlsx,Head z (mm),-0.49,0.73,1379.96,2978.85
3.5_positions.xlsx,ShoulderLeft x (mm),-0.2,0.36,3418.79,1711.55
3.5_positions.xlsx,ShoulderLeft y (mm),-2.06,2.43,2745.74,3047.79
3.5_positions.xlsx,ShoulderLeft z (mm),-0.5,0.6,1475.17,2318.93
3.5_positions.xlsx,ElbowLeft x (mm),-1.86,1.66,4108.25,4144.36
3.5_positions.xlsx,ElbowLeft y (mm),-2.36,2.03,2739.18,4282.25
3.5_positions.xlsx,ElbowLeft z (mm),-0.97,1.02,4173.91,4216.59
3.5_positions.xlsx,WristLeft x (mm),-1.38,1.02,3605.93,3215.23
3.5_positions.xlsx,WristLeft y (mm),-2.24,2.2,3412.22,3586.23
3.5_positions.xlsx,WristLeft z (mm),-1.53,2.16,700.35,1146.85
3.5_positions.xlsx,HandLeft x (mm),-1.91,2.05,3970.35,3914.54
3.5_positions.xlsx,HandLeft y (mm),-2.36,2.2,3973.64,3592.79
3.5_positions.xlsx,HandLeft z (mm),-2.25,2.43,3967.07,3747.1
3.5_positions.xlsx,ShoulderRight x (mm),-0.21,0.21,2946.01,4374.18
3.5_positions.xlsx,ShoulderRight y (mm),-2.07,2.07,2745.74,2988.69
3.5_positions.xlsx,ShoulderRight z (mm),-0.62,0.64,1465.32,1691.85
3.5_positions.xlsx,ElbowRight x (mm),-1.16,0.99,1343.84,1038.51
3.5_positions.xlsx,ElbowRight y (mm),-2.26,2.2,2749.03,1708.27
3.5_positions.xlsx,ElbowRight z (mm),-0.6,1.04,4039.3,3008.39
3.5_positions.xlsx,WristRight x (mm),-2.07,1.86,4344.63,3717.55
3.5_positions.xlsx,WristRight y (mm),-2.16,2.54,2798.27,3645.32
3.5_positions.xlsx,WristRight z (mm),-2.78,2.57,2808.12,2483.09
3.5_positions.xlsx,HandRight x (mm),-2.61,1.72,5109.6,5165.42
3.5_positions.xlsx,HandRight y (mm),-3.07,2.7,1488.3,3645.32
3.5_positions.xlsx,HandRight z (mm),-3.45,3.82,1498.15,1800.2
3.5_positions.xlsx,HipLeft x (mm),-0.24,0.2,3612.49,2808.12
3.5_positions.xlsx,HipLeft y (mm),-2.0,2.22,2772.01,3041.23
3.5_positions.xlsx,HipLeft z (mm),-1.18,1.35,3074.06,2877.07
3.5_positions.xlsx,KneeLeft x (mm),-0.91,1.03,2607.85,1701.7
3.5_positions.xlsx,KneeLeft y (mm),-2.51,3.33,3044.51,3103.6
3.5_positions.xlsx,KneeLeft z (mm),-0.79,1.06,3346.56,1777.22
3.5_positions.xlsx,AnkleLeft x (mm),-1.61,1.37,2417.43,3875.14
3.5_positions.xlsx,AnkleLeft y (mm),-2.24,2.89,3215.23,2509.36
3.5_positions.xlsx,AnkleLeft z (mm),-0.91,1.18,1810.05,5112.89
3.5_positions.xlsx,FootLeft x (mm),-1.49,1.56,4380.75,5178.55
3.5_positions.xlsx,FootLeft y (mm),-3.88,3.22,3372.82,1780.5
3.5_positions.xlsx,FootLeft z (mm),-3.15,3.33,3576.38,5112.89
3.5_positions.xlsx,HipRight x (mm),-0.33,0.2,3684.72,2309.08
3.5_positions.xlsx,HipRight y (mm),-1.97,2.28,1478.45,3041.23
3.5_positions.xlsx,HipRight z (mm),-1.23,1.31,3077.34,3543.55
3.5_positions.xlsx,KneeRight x (mm),-0.94,1.06,1688.57,2578.3
3.5_positions.xlsx,KneeRight y (mm),-2.41,2.46,3044.51,3579.66
3.5_positions.xlsx,KneeRight z (mm),-0.76,1.17,4141.08,3037.94
3.5_positions.xlsx,AnkleRight x (mm),-1.18,1.49,3875.14,2420.71
3.5_positions.xlsx,AnkleRight y (mm),-2.29,2.24,2575.02,2512.64
3.5_positions.xlsx,AnkleRight z (mm),-0.85,1.4,1806.76,5080.06
3.5_positions.xlsx,FootRight x (mm),-1.2,1.57,3448.33,2378.03
3.5_positions.xlsx,FootRight y (mm),-3.34,4.13,3037.94,3080.62
3.5_positions.xlsx,FootRight z (mm),-2.83,3.1,1783.78,3037.94
3.5_positions.xlsx,SpineShoulder x (mm),-0.16,0.19,1540.83,1077.91
3.5_positions.xlsx,SpineShoulder y (mm),-2.07,2.04,1478.45,2982.13
3.5_positions.xlsx,SpineShoulder z (mm),-0.51,0.67,3448.33,2978.85
3.5_positions.xlsx,HandTipLeft x (mm),-1.77,1.73,4045.87,4009.75
3.5_positions.xlsx,HandTipLeft y (mm),-2.84,2.52,3973.64,3592.79
3.5_positions.xlsx,HandTipLeft z (mm),-3.02,2.67,3970.35,3914.54
3.5_positions.xlsx,ThumbLeft x (mm),-2.42,2.43,3871.86,3917.82
3.5_positions.xlsx,ThumbLeft y (mm),-2.73,3.17,3967.07,3674.87
3.5_positions.xlsx,ThumbLeft z (mm),-2.44,2.87,2144.93,3609.21
3.5_positions.xlsx,HandTipRight x (mm),-2.05,1.53,5109.6,3845.59
3.5_positions.xlsx,HandTipRight y (mm),-3.69,3.38,1481.73,1796.91
3.5_positions.xlsx,HandTipRight z (mm),-3.46,3.4,1501.43,1803.48
